Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Vehicle Size
5816.712126,No,Basic,College,Employed,M,99239,Suburban,Single,74,9,14,0,6,379.37884,Small
7908.452072,No,Basic,College,Employed,M,94303,Rural,Married,65,16,9,0,2,149.688222,Medsize
3954.344534,Yes,Basic,Bachelor,Disabled,M,18375,Suburban,Married,103,8,50,0,1,535.080276,Large
3560.628183,No,Extended,College,Employed,F,76769,Rural,Married,88,6,91,0,1,170.106831,Medsize
5064.127663,No,Basic,High School or Below,Employed,M,78735,Urban,Married,63,32,53,1,6,225.558918,Medsize
8489.843197,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,130,3,46,0,3,624,Medsize
2425.29505,No,Basic,Bachelor,Unemployed,F,0,Suburban,Married,67,3,42,1,1,426.006858,Medsize
27542.36956,No,Premium,Doctor,Employed,F,50494,Urban,Married,114,19,15,0,2,491.322893,Medsize
8828.933996,No,Premium,High School or Below,Employed,F,86721,Urban,Divorced,110,20,99,1,3,372.594847,Medsize
5059.325681,No,Basic,Bachelor,Employed,F,67371,Rural,Married,63,25,14,0,3,86.599774,Medsize
6715.59268,No,Extended,High School or Below,Retired,M,21835,Suburban,Married,90,6,78,0,7,432,Medsize
2671.817549,No,Basic,High School or Below,Employed,M,62452,Suburban,Married,67,1,9,0,1,407.776546,Medsize
8098.96921,No,Basic,College,Unemployed,F,0,Suburban,Divorced,72,15,45,0,2,518.4,Medsize
2795.546288,No,Basic,High School or Below,Employed,M,69809,Rural,Married,70,0,60,0,1,111.823103,Medsize
2972.459706,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,84,31,28,0,1,604.8,Medsize
6288.156817,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,84,14,66,0,3,403.2,Medsize
61850.18803,No,Extended,College,Unemployed,F,0,Suburban,Married,238,19,29,0,2,1142.4,Medsize
10394.36269,No,Extended,College,Employed,F,22601,Suburban,Married,88,1,41,0,2,633.6,Medsize
4935.189986,No,Basic,High School or Below,Employed,M,29560,Suburban,Married,62,21,89,0,7,297.6,Medsize
35013.54166,No,Extended,Bachelor,Unemployed,F,0,Urban,Married,133,1,85,0,2,532.747291,Medsize
2810.464447,Yes,Basic,Bachelor,Employed,M,26790,Suburban,Married,71,4,41,0,1,340.8,Medsize
3636.943738,No,Extended,Bachelor,Employed,F,34986,Rural,Married,91,7,75,0,1,73.839514,Medsize
2785.418107,No,Basic,High School or Below,Employed,M,66378,Rural,Divorced,71,20,61,0,1,158.000332,Medsize
7715.103608,No,Extended,High School or Below,Employed,F,48784,Urban,Married,96,28,86,0,3,252.076899,Medsize
5643.802354,No,Basic,Bachelor,Employed,M,41043,Suburban,Married,72,22,60,0,3,345.6,Small
19088.34203,No,Basic,College,Employed,F,32775,Urban,Divorced,61,10,73,0,2,251.886847,Small
9156.272726,No,Premium,Bachelor,Employed,M,61200,Suburban,Single,118,20,74,0,4,566.4,Medsize
5454.587929,No,Basic,Master,Employed,M,66334,Suburban,Single,69,25,25,0,4,331.2,Medsize
2470.441268,No,Basic,Doctor,Disabled,F,18661,Urban,Married,62,13,74,0,1,196.879475,Medsize
7809.855966,No,Premium,College,Unemployed,F,0,Suburban,Single,111,29,60,0,3,532.8,Medsize
6938.874476,No,Extended,Bachelor,Employed,M,53133,Suburban,Single,91,11,6,0,9,652.386798,Small
5318.89664,Yes,Basic,Bachelor,Employed,F,25134,Suburban,Married,67,3,0,0,6,321.6,Small
13727.79972,Yes,Extended,College,Unemployed,M,0,Suburban,Single,126,12,4,0,2,604.8,Medsize
5363.405969,No,Basic,High School or Below,Employed,M,64324,Suburban,Married,67,7,67,0,3,321.6,Small
3265.156348,Yes,Extended,Bachelor,Employed,F,25820,Suburban,Divorced,82,10,69,0,1,393.6,Medsize
2446.911045,No,Basic,Bachelor,Medical Leave,M,29152,Urban,Divorced,67,24,72,0,1,255.079807,Medsize
4196.689511,No,Basic,College,Unemployed,F,0,Suburban,Single,114,19,77,0,1,1182.289213,Large
12913.49818,No,Basic,Master,Employed,M,62448,Suburban,Married,107,0,11,0,2,513.6,Medsize
23866.15656,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,81,27,93,1,2,388.8,Medsize
4633.336334,No,Basic,College,Medical Leave,M,27132,Suburban,Single,63,32,59,1,4,302.4,Medsize
8196.077584,No,Basic,Bachelor,Disabled,F,21706,Suburban,Divorced,108,19,28,0,3,518.4,Medsize
2167.330201,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,61,16,46,0,1,439.2,Small
5619.849825,No,Basic,High School or Below,Employed,M,66620,Suburban,Married,70,13,75,0,7,336,Medsize
6102.307214,No,Premium,Bachelor,Employed,F,42800,Suburban,Married,153,4,11,1,1,734.4,Medsize
3919.366722,Yes,Extended,High School or Below,Employed,F,66676,Suburban,Married,97,0,40,0,1,558.099357,Small
14944.83656,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,68,11,52,0,2,326.4,Medsize
10819.999,No,Extended,High School or Below,Employed,F,37433,Urban,Married,90,7,18,0,2,410.391616,Medsize
15839.08876,No,Extended,Doctor,Employed,M,44930,Rural,Married,132,19,42,0,2,111.049063,Medsize
6451.263836,No,Extended,Bachelor,Employed,F,30857,Urban,Married,81,17,14,0,7,309.161777,Large
5564.957596,No,Basic,Bachelor,Employed,F,46507,Urban,Married,73,17,32,4,3,325.569334,Medsize
2444.896824,No,Basic,Bachelor,Employed,M,48473,Suburban,Single,63,1,73,0,1,302.4,Medsize
2640.58732,No,Basic,Bachelor,Employed,M,59961,Urban,Single,68,8,7,0,1,291.91645,Medsize
5823.162917,No,Basic,High School or Below,Employed,F,88359,Rural,Divorced,73,1,49,0,9,35.915639,Medsize
5755.539367,No,Basic,College,Employed,M,97607,Rural,Married,71,2,67,0,9,60.021023,Medsize
10408.96865,Yes,Basic,High School or Below,Retired,M,20228,Suburban,Divorced,101,3,43,1,2,523.815839,Medsize
8247.952072,No,Premium,College,Employed,M,49009,Suburban,Married,105,17,28,0,7,504,Medsize
3679.142115,No,Extended,Master,Employed,M,60804,Rural,Married,92,16,50,0,1,213.225001,Medsize
16331.43396,No,Extended,Bachelor,Employed,M,78374,Urban,Single,82,17,84,0,2,206.95076,Large
20474.14563,No,Basic,High School or Below,Employed,M,95621,Suburban,Married,66,7,90,5,2,351.877002,Small
9414.943031,No,Extended,High School or Below,Retired,M,15741,Suburban,Divorced,132,14,4,0,4,633.6,Medsize
9732.584122,No,Extended,Bachelor,Employed,M,38279,Rural,Married,82,5,41,0,2,64.396979,Medsize
4611.2543,No,Basic,Master,Unemployed,M,0,Suburban,Married,61,4,15,0,7,292.8,Medsize
14510.7505,No,Basic,High School or Below,Employed,M,60120,Urban,Married,182,30,21,0,6,716.469391,Medsize
13770.97618,Yes,Premium,High School or Below,Employed,F,59207,Suburban,Single,116,23,21,0,2,556.8,Medsize
8083.541953,No,Basic,College,Unemployed,F,0,Suburban,Single,116,7,23,0,8,820.018767,Medsize
2570.190941,No,Basic,College,Employed,F,69446,Rural,Married,64,23,32,1,1,26.731452,Medsize
2273.62059,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,14,1,4,1,801.022368,Large
3995.358195,No,Basic,College,Unemployed,M,0,Suburban,Single,119,19,98,0,1,856.8,Medsize
7282.221435,No,Extended,Bachelor,Employed,F,50886,Suburban,Single,95,25,9,1,9,620.10464,Medsize
2469.56901,No,Basic,Bachelor,Employed,F,55257,Urban,Married,64,0,77,3,1,209.596158,Medsize
2450.625315,No,Basic,College,Employed,F,61883,Rural,Divorced,62,11,62,0,1,18.077998,Medsize
10856.17638,No,Extended,College,Employed,M,37233,Rural,Divorced,136,29,91,0,5,242.545602,Small
9075.768214,Yes,Basic,Master,Employed,M,37722,Rural,Single,116,8,23,0,8,158.077504,Medsize
4654.582368,No,Premium,Master,Employed,F,81883,Urban,Married,114,15,40,0,1,376.002146,Medsize
15394.8718,No,Premium,Bachelor,Employed,M,35822,Suburban,Divorced,197,25,79,0,7,1404.868905,Medsize
9421.101961,No,Extended,Bachelor,Disabled,F,23059,Rural,Divorced,126,30,66,0,3,95.845811,Medsize
2640.515863,No,Basic,Bachelor,Employed,F,97666,Rural,Single,66,16,60,0,1,136.27248,Medsize
8509.850887,Yes,Basic,Master,Disabled,M,26057,Suburban,Divorced,74,3,63,0,2,523.888845,Small
3436.134281,Yes,Extended,Doctor,Employed,M,30817,Rural,Divorced,88,25,43,0,1,91.834668,Medsize
4349.30875,Yes,Basic,College,Employed,F,75648,Rural,Married,108,28,10,0,1,112.660916,Large
9672.701942,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,96,5,27,0,2,1120.677126,Medsize
15266.48446,No,Extended,High School or Below,Medical Leave,F,25852,Suburban,Married,135,29,71,1,2,648,Medsize
7550.867469,No,Basic,Doctor,Unemployed,M,0,Rural,Married,68,32,15,1,2,100.212651,Medsize
9939.255085,No,Extended,Bachelor,Disabled,M,13207,Urban,Married,137,16,82,2,3,392.920864,Medsize
14962.37103,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,82,9,58,0,2,393.6,Medsize
7887.82202,No,Extended,High School or Below,Employed,M,32150,Suburban,Married,98,21,64,0,8,470.4,Medsize
2894.327413,No,Basic,College,Employed,M,52674,Rural,Married,73,8,49,0,1,166.5492,Large
4397.781207,No,Basic,College,Employed,M,91653,Urban,Divorced,111,10,25,0,1,343.98412,Medsize
5781.015999,No,Basic,High School or Below,Employed,F,69512,Urban,Married,72,3,62,0,5,196.977247,Medsize
7720.155885,No,Basic,High School or Below,Employed,F,67332,Suburban,Married,192,3,10,0,1,921.6,Medsize
3046.248976,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,98,4,43,2,1,705.6,Small
2590.321715,No,Basic,College,Employed,M,53304,Rural,Married,65,14,82,0,1,116.322725,Medsize
10155.30044,No,Extended,College,Employed,M,28754,Suburban,Single,89,9,17,0,2,427.2,Medsize
2552.00081,No,Basic,High School or Below,Employed,F,50201,Rural,Married,64,21,99,0,1,99.894584,Medsize
9404.447425,No,Extended,Bachelor,Employed,F,51593,Urban,Married,80,5,91,2,2,202.905809,Medsize
5678.050167,Yes,Extended,Bachelor,Unemployed,F,0,Suburban,Married,76,8,44,0,3,364.8,Small
3723.114445,No,Extended,High School or Below,Employed,F,31974,Urban,Married,92,25,77,0,1,388.135527,Medsize
8417.102804,No,Basic,Bachelor,Employed,M,31756,Urban,Married,107,1,97,0,3,415.850776,Medsize
2520.028421,No,Basic,College,Unemployed,F,0,Suburban,Married,68,3,52,0,1,326.4,Medsize
8186.308757,No,Basic,Bachelor,Disabled,F,20369,Suburban,Married,105,4,38,0,3,1126.65778,Small
4229.923123,No,Extended,College,Unemployed,M,0,Suburban,Single,126,15,45,0,1,907.2,Small
5074.246068,No,Basic,High School or Below,Employed,F,66933,Urban,Married,63,8,0,0,6,160.52105,Medsize
12981.52926,No,Premium,High School or Below,Employed,F,39843,Suburban,Married,109,5,97,1,2,523.2,Small
2744.172816,No,Basic,Doctor,Medical Leave,M,16686,Rural,Married,71,9,32,0,1,125.510669,Medsize
13226.22345,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,190,2,78,1,4,1398.023248,Medsize
13178.43163,No,Basic,High School or Below,Employed,F,80237,Suburban,Married,108,4,71,0,2,776.601764,Medsize
8793.521303,No,Basic,High School or Below,Employed,M,72897,Suburban,Married,73,26,96,0,2,507.709291,Medsize
3245.332058,No,Extended,Bachelor,Employed,M,46435,Urban,Married,82,13,20,0,1,350.325879,Medsize
4624.622593,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,68,0,16,2,3,469.278843,Large
4372.490855,No,Basic,High School or Below,Disabled,F,23124,Suburban,Married,112,27,59,0,1,537.6,Medsize
9090.269181,No,Extended,High School or Below,Employed,M,45310,Suburban,Married,229,28,70,0,1,1550.375183,Medsize
10777.56762,No,Extended,College,Employed,M,53437,Suburban,Married,91,2,87,0,2,436.8,Medsize
5007.224298,No,Basic,College,Unemployed,F,0,Suburban,Single,73,24,69,1,3,655.791955,Medsize
5867.12642,No,Basic,College,Employed,F,27880,Urban,Married,74,4,9,0,5,199.444294,Large
14914.53488,No,Basic,Bachelor,Employed,F,45963,Suburban,Married,63,3,73,2,2,302.4,Medsize
5107.163002,Yes,Basic,Bachelor,Employed,F,35625,Urban,Married,65,10,56,1,3,288.572108,Medsize
3536.64749,No,Extended,High School or Below,Employed,F,31727,Suburban,Single,92,1,95,0,1,495.750669,Small
2839.796453,No,Basic,High School or Below,Employed,F,53071,Suburban,Divorced,72,28,19,0,1,386.225897,Medsize
2939.939038,No,Basic,High School or Below,Employed,M,97735,Urban,Divorced,73,24,26,0,1,188.667196,Medsize
2776.629135,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,77,6,36,0,1,554.4,Medsize
5476.527832,No,Basic,Master,Employed,F,52218,Rural,Married,68,11,85,0,8,33.781673,Medsize
3265.156348,Yes,Extended,Bachelor,Employed,F,25820,Suburban,Divorced,82,10,69,0,1,393.6,Medsize
8066.073765,No,Basic,High School or Below,Disabled,F,17950,Suburban,Married,71,16,62,2,2,340.8,Medsize
3644.833554,Yes,Extended,High School or Below,Employed,F,82477,Suburban,Married,90,1,69,0,1,432,Large
6611.118163,No,Extended,College,Unemployed,F,0,Suburban,Single,95,15,37,0,3,564.302867,Medsize
7582.113842,Yes,Basic,College,Employed,M,64801,Urban,Married,64,23,19,0,2,268.471802,Medsize
2607.81554,No,Basic,College,Unemployed,F,0,Suburban,Married,70,26,44,1,1,336,Medsize
7124.202899,No,Extended,Doctor,Employed,F,61233,Rural,Married,89,27,50,2,7,181.287697,Medsize
9435.540893,No,Extended,Bachelor,Unemployed,F,0,Suburban,Divorced,129,13,19,0,8,628.366119,Large
8256.2978,Yes,Basic,Bachelor,Employed,F,62902,Rural,Married,69,14,94,0,2,159.383042,Medsize
5091.101225,No,Basic,High School or Below,Employed,M,20244,Suburban,Married,65,6,42,0,8,312,Medsize
5881.813596,No,Basic,High School or Below,Employed,F,86812,Rural,Married,73,1,11,0,3,45.472477,Small
7684.887717,No,Extended,College,Employed,F,62192,Rural,Single,98,30,28,0,5,243.292609,Medsize
10396.53186,No,Extended,College,Employed,F,34948,Urban,Married,130,20,15,0,7,443.786437,Small
8545.608946,No,Basic,Bachelor,Employed,M,35456,Urban,Married,109,14,58,0,6,505.082702,Medsize
4408.071476,No,Basic,College,Employed,M,80640,Urban,Married,111,2,84,0,1,313.270725,Medsize
2562.843896,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,74,17,59,0,1,663.423782,Large
14886.70602,No,Basic,High School or Below,Employed,M,91193,Rural,Married,185,15,75,1,6,1.587888,Medsize
24338.51185,No,Basic,High School or Below,Employed,F,73692,Rural,Married,67,1,10,0,2,24.843535,Medsize
7452.998789,No,Premium,High School or Below,Medical Leave,F,12195,Suburban,Divorced,101,29,35,0,7,670.581817,Medsize
3981.775889,No,Basic,Bachelor,Employed,F,52801,Urban,Married,100,21,78,0,1,475.20088,Small
16060.06949,No,Extended,College,Unemployed,M,0,Suburban,Married,87,1,70,0,2,417.6,Medsize
5111.357987,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,72,6,13,2,7,594.683752,Medsize
7439.978924,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,108,2,94,0,5,518.4,Medsize
4974.801539,Yes,Basic,Bachelor,Employed,M,75644,Suburban,Divorced,65,5,68,3,9,467.803638,Medsize
17816.68242,No,Extended,High School or Below,Employed,F,60192,Suburban,Married,220,17,87,0,7,1056,Medsize
6238.054416,No,Extended,Bachelor,Unemployed,F,0,Rural,Married,90,25,63,2,7,134.442783,Medsize
2682.912454,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,74,24,33,0,1,355.2,Small
2837.163399,No,Basic,College,Employed,M,29242,Suburban,Married,73,26,23,0,1,350.4,Large
4118.588554,Yes,Premium,Bachelor,Employed,F,69379,Suburban,Single,103,14,79,0,1,494.4,Medsize
2472.469209,Yes,Basic,College,Employed,F,63860,Urban,Married,62,26,81,0,1,208.598246,Medsize
4139.533158,No,Basic,Doctor,Employed,F,45281,Rural,Married,104,13,84,1,1,65.03063,Medsize
4100.465956,No,Premium,Bachelor,Employed,F,51193,Rural,Married,104,31,21,2,1,97.313649,Medsize
5278.201394,No,Basic,Bachelor,Employed,F,62074,Rural,Divorced,67,24,22,0,4,49.435556,Medsize
8056.898119,No,Basic,Bachelor,Employed,F,64304,Rural,Divorced,68,35,70,0,2,65.471028,Medsize
9185.025301,No,Basic,Bachelor,Employed,M,73795,Urban,Married,116,1,77,1,3,501.716934,Medsize
15417.73444,No,Extended,College,Employed,F,84376,Rural,Married,96,5,54,0,2,43.578516,Medsize
6829.413399,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,66,14,73,1,2,470.691875,Medsize
8500.909417,No,Basic,High School or Below,Employed,M,79153,Suburban,Married,106,12,5,0,7,508.8,Medsize
8847.444221,No,Basic,College,Disabled,M,17950,Urban,Married,118,34,24,0,4,425.489592,Medsize
2840.899849,No,Extended,College,Unemployed,F,0,Suburban,Single,80,3,99,1,1,962.526106,Medsize
15984.52739,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,69,19,74,0,2,331.2,Small
18542.30074,No,Basic,College,Unemployed,F,0,Suburban,Married,72,30,48,0,2,622.992063,Small
2609.829612,No,Basic,College,Employed,F,58139,Rural,Married,65,29,77,1,1,33.171413,Medsize
7901.744238,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,113,35,83,0,5,1258.327804,Medsize
17995.86532,No,Extended,High School or Below,Employed,F,80991,Urban,Married,223,5,56,0,4,937.327881,Medsize
5021.686245,No,Extended,College,Employed,F,69678,Rural,Divorced,126,21,39,0,1,306.818754,Small
4654.841089,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,67,33,19,0,4,577.385463,Large
2719.506996,Yes,Basic,College,Retired,F,14030,Suburban,Married,72,11,3,0,1,345.6,Large
4726.869327,Yes,Extended,Bachelor,Medical Leave,F,13037,Suburban,Married,124,28,49,0,1,839.348464,Small
8595.726399,No,Basic,College,Employed,M,76763,Rural,Divorced,108,12,87,0,8,186.459607,Small
15626.28021,No,Extended,High School or Below,Employed,F,50461,Suburban,Single,131,22,89,0,2,810.06514,Large
2797.674845,No,Basic,High School or Below,Employed,M,69604,Rural,Married,70,10,50,0,1,112.336604,Medsize
5344.989624,No,Basic,Master,Employed,M,22908,Suburban,Married,68,30,19,0,7,387.774781,Small
17557.54051,No,Premium,College,Employed,F,68273,Rural,Divorced,146,23,93,0,2,76.475359,Medsize
4595.524548,No,Basic,College,Employed,M,95550,Urban,Divorced,116,15,75,1,1,381.570261,Medsize
5794.104234,No,Basic,Bachelor,Employed,M,88370,Suburban,Divorced,74,0,16,1,9,355.2,Small
5332.462694,Yes,Basic,Doctor,Employed,F,68931,Urban,Married,66,32,30,0,7,309.577946,Medsize
6680.146801,No,Extended,Bachelor,Employed,F,24432,Rural,Married,87,19,44,3,6,71.10847,Medsize
7910.866718,No,Basic,College,Employed,M,77577,Rural,Married,199,14,37,1,1,35.768916,Small
12516.92188,No,Basic,High School or Below,Medical Leave,M,12607,Suburban,Married,110,13,20,0,2,528,Medsize
2325.259483,No,Basic,College,Unemployed,F,0,Suburban,Married,63,6,75,0,1,302.4,Medsize
3964.151263,No,Basic,Bachelor,Disabled,F,23474,Suburban,Divorced,102,5,21,0,1,489.6,Medsize
7486.088015,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,113,33,18,0,4,813.6,Medsize
6707.994148,No,Basic,Bachelor,Unemployed,M,0,Suburban,Divorced,65,1,30,0,2,360.480689,Medsize
12902.09322,No,Premium,High School or Below,Employed,M,98478,Suburban,Married,106,21,80,0,2,508.8,Small
5926.729379,Yes,Extended,College,Retired,M,23091,Suburban,Married,96,28,90,5,5,460.8,Medsize
5148.653203,No,Basic,College,Employed,M,51071,Suburban,Married,65,17,94,0,3,312,Small
6827.178202,No,Basic,Bachelor,Unemployed,F,0,Rural,Divorced,103,2,75,2,6,2.455033,Medsize
4670.058282,No,Premium,Bachelor,Employed,F,69921,Urban,Divorced,118,28,22,2,1,373.227044,Medsize
5363.076547,No,Basic,High School or Below,Employed,M,36357,Rural,Married,68,28,96,0,6,17.269323,Medsize
6961.945557,No,Basic,High School or Below,Unemployed,F,0,Rural,Married,63,17,24,0,2,40.622304,Large
28511.03331,No,Premium,High School or Below,Employed,M,27607,Suburban,Married,104,15,56,0,2,640.584145,Medsize
8624.917663,No,Basic,Master,Employed,F,43610,Suburban,Married,106,16,60,0,5,508.8,Medsize
3382.223536,No,Extended,Bachelor,Unemployed,F,0,Suburban,Married,91,13,77,0,1,436.8,Medsize
2319.818549,No,Basic,Bachelor,Disabled,M,14660,Suburban,Married,61,14,97,0,1,396.608751,Medsize
8807.486831,No,Extended,High School or Below,Disabled,F,26864,Suburban,Divorced,78,18,12,0,2,374.4,Medsize
2491.317024,Yes,Basic,Doctor,Employed,M,36631,Rural,Divorced,62,30,77,0,1,67.530904,Large
7853.961409,No,Extended,Bachelor,Employed,F,42582,Suburban,Divorced,99,1,57,0,5,629.344642,Small
9816.528302,Yes,Basic,College,Employed,M,37256,Rural,Married,62,15,7,0,2,128.969729,Medsize
22103.5072,Yes,Basic,College,Unemployed,M,0,Suburban,Married,102,35,48,0,2,489.6,Medsize
6689.022728,Yes,Extended,High School or Below,Employed,M,56980,Suburban,Married,84,33,70,0,7,599.000883,Medsize
11323.35555,No,Extended,Master,Employed,M,98254,Rural,Married,94,23,11,3,2,229.711908,Medsize
6333.030812,No,Extended,Master,Employed,M,71737,Urban,Divorced,79,7,79,0,4,338.79562,Medsize
3139.169353,No,Extended,Bachelor,Employed,M,31177,Suburban,Married,79,14,28,0,1,905.699717,Small
2617.182661,No,Basic,High School or Below,Employed,F,98338,Rural,Single,65,13,33,0,1,35.597288,Medsize
3732.568536,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,106,2,50,0,1,879.42749,Medsize
4433.694028,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,65,7,22,0,6,312,Medsize
3478.887023,No,Extended,College,Employed,M,29938,Suburban,Divorced,90,8,35,0,1,562.426585,Medsize
